"","origin","destination","distance","population_origin","gdp_origin","population_destination","gdp_destination","trade","x_jj","trade_sum_destination"
"2523","SYC","BHS",14516.0467924866,0.0811309963464737,614.879760742188,0.301438003778458,5004.00048828125,0,1209.59641120617,3794.40407707508
"2524","SYR","BHS",10412.8921412876,16.8128242492676,19325.89453125,0.301438003778458,5004.00048828125,0,1209.59641120617,3794.40407707508
"2525","THA","BHS",15675.6537207214,61.4383125305176,122725.2421875,0.301438003778458,5004.00048828125,1.38725402458515,1209.59641120617,3794.40407707508
"2526","TKM","BHS",11589.1043438747,4.50214004516602,2904.66259765625,0.301438003778458,5004.00048828125,0,1209.59641120617,3794.40407707508
"2527","TON","BHS",11712.6539030609,0.100189998745918,147.332382202148,0.301438003778458,5004.00048828125,0,1209.59641120617,3794.40407707508
"2528","TTO","BHS",2370.37988182135,1.28470003604889,8154.31591796875,0.301438003778458,5004.00048828125,23.6145804185016,1209.59641120617,3794.40407707508
"2529","TUN","BHS",8207.82579311218,9.56350040435791,19443.27734375,0.301438003778458,5004.00048828125,0.0146177002590574,1209.59641120617,3794.40407707508
"2530","TUR","BHS",9752.44689874763,67.4199981689453,199267.3125,0.301438003778458,5004.00048828125,2.18874003878922,1209.59641120617,3794.40407707508
"2531","TWN","BHS",14162.7502652237,22.1299991607666,321230,0.301438003778458,5004.00048828125,31.9068905654594,1209.59641120617,3794.40407707508
"2532","TZA","BHS",12749.9111197395,33.8487548828125,9079.2626953125,0.301438003778458,5004.00048828125,0,1209.59641120617,3794.40407707508
"2533","UKR","BHS",9298.46239510345,49.1758460998535,31261.52734375,0.301438003778458,5004.00048828125,2.97000005263485,1209.59641120617,3794.40407707508
"2534","URY","BHS",6994.4022421154,3.30084729194641,20670.509765625,0.301438003778458,5004.00048828125,0.430364007626984,1209.59641120617,3794.40407707508
"2535","USA","BHS",2387.76750781879,282.223999023438,9764800,0.301438003778458,5004.00048828125,1157.97002052174,1209.59641120617,3794.40407707508
"2536","VCT","BHS",2177.41564845448,0.115948997437954,335.185180664062,0.301438003778458,5004.00048828125,0.00126296502238248,1209.59641120617,3794.40407707508
"2537","VEN","BHS",2003.93991475525,24.3110008239746,117147.6171875,0.301438003778458,5004.00048828125,122.100002163877,1209.59641120617,3794.40407707508
"2538","VNM","BHS",15605.672658506,77.6353988647461,31172.517578125,0.301438003778458,5004.00048828125,0.202400003586967,1209.59641120617,3794.40407707508
"2539","WSM","BHS",11098.2154721313,0.17747500538826,231.646789550781,0.301438003778458,5004.00048828125,0.00692843012278682,1209.59641120617,3794.40407707508
"2540","YEM","BHS",12333.2884373455,17.9365921020508,9441.4736328125,0.301438003778458,5004.00048828125,0,1209.59641120617,3794.40407707508
"2541","YUG","BHS",8689.42606868057,8.13723659515381,8602.798828125,0.301438003778458,5004.00048828125,0.00554275009822956,1209.59641120617,3794.40407707508
"2542","ZAF","BHS",12645.161776355,44,132877.640625,0.301438003778458,5004.00048828125,5.27729009352504,1209.59641120617,3794.40407707508
"2543","ZAR","BHS",11015.4409279736,50.0521011352539,4305.79736328125,0.301438003778458,5004.00048828125,0,1209.59641120617,3794.40407707508
"2544","ZMB","BHS",12256.0460829414,10.7021141052246,3237.71997070312,0.301438003778458,5004.00048828125,0,1209.59641120617,3794.40407707508
"2545","ZWE","BHS",12632.5678607746,12.5950841903687,7399.22412109375,0.301438003778458,5004.00048828125,0.232393004118508,1209.59641120617,3794.40407707508
"2546","ALB","BIH",376.458620263982,3.06177496910095,3686.6494140625,3.84712600708008,5048.39013671875,0,2405.23863597037,2643.15150074838
"2547","ARG","BIH",11708.0269813911,36.8957138061523,284203.75,3.84712600708008,5048.39013671875,0.166100002943653,2405.23863597037,2643.15150074838
"2548","AUS","BIH",15395.892124461,19.1529998779297,399663.71875,3.84712600708008,5048.39013671875,3.24589105752424,2405.23863597037,2643.15150074838
"2549","AUT","BIH",485.144670739198,8.01156044006348,193838.5,3.84712600708008,5048.39013671875,184.875003276386,2405.23863597037,2643.15150074838
"2550","AZE","BIH",2565.54650016575,8.04853439331055,5272.6171875,3.84712600708008,5048.39013671875,0,2405.23863597037,2643.15150074838
"2551","BEL","BIH",1261.8968316864,10.2519998550415,231933.484375,3.84712600708008,5048.39013671875,25.4540004511001,2405.23863597037,2643.15150074838
"2552","BGR","BIH",593.190236693573,8.0600004196167,12599.3916015625,3.84712600708008,5048.39013671875,9.9385001761318,2405.23863597037,2643.15150074838
"2553","BLR","BIH",1282.46317418556,10.0050001144409,12736.8564453125,3.84712600708008,5048.39013671875,0.0869000015400567,2405.23863597037,2643.15150074838
"2554","BRA","BIH",9429.95037733002,173.857666015625,644475.125,3.84712600708008,5048.39013671875,1.6896800299448,2405.23863597037,2643.15150074838
"2555","CAN","BIH",7499.30743702679,30.7696990966797,714458.25,3.84712600708008,5048.39013671875,4.56616608092238,2405.23863597037,2643.15150074838
"2556","CHE","BIH",859.08020967164,7.18422222137451,246049.734375,3.84712600708008,5048.39013671875,20.9816203718399,2405.23863597037,2643.15150074838
"2557","CHL","BIH",12441.588518631,15.4118299484253,75213.3046875,3.84712600708008,5048.39013671875,0,2405.23863597037,2643.15150074838
"2558","CHN","BIH",7976.16197993774,1262.64501953125,1198480.25,3.84712600708008,5048.39013671875,1.72260003052821,2405.23863597037,2643.15150074838
"2559","COL","BIH",9781.69563034821,41.6825942993164,83778.6171875,3.84712600708008,5048.39013671875,0,2405.23863597037,2643.15150074838
"2560","CYP","BIH",1664.9355543855,0.694000005722046,9147.166015625,3.84712600708008,5048.39013671875,0.327363005801583,2405.23863597037,2643.15150074838
"2561","CZE","BIH",674.883431887865,10.2733001708984,56720.8359375,3.84712600708008,5048.39013671875,58.3081410333468,2405.23863597037,2643.15150074838
"2562","DEU","BIH",1020.17980470581,82.2099990844727,1900221.125,3.84712600708008,5048.39013671875,360.262106384627,2405.23863597037,2643.15150074838
"2563","DNK","BIH",1375.6867989296,5.3373441696167,160082.640625,3.84712600708008,5048.39013671875,23.3886404144975,2405.23863597037,2643.15150074838
"2564","EGY","BIH",1954.9301237391,67.2854995727539,99838.5390625,3.84712600708008,5048.39013671875,0.54287310962089,2405.23863597037,2643.15150074838
"2565","ESP","BIH",1788.52622141523,40.2631988525391,580673.5,3.84712600708008,5048.39013671875,27.2108104822346,2405.23863597037,2643.15150074838
"2566","EST","BIH",1741.55000076184,1.3695125579834,5623.40234375,3.84712600708008,5048.39013671875,0.385000006823036,2405.23863597037,2643.15150074838
"2567","FIN","BIH",1946.93681580534,5.17619752883911,120562.921875,3.84712600708008,5048.39013671875,2.3228700411663,2405.23863597037,2643.15150074838
"2568","FRA","BIH",1226.46742248373,58.8955154418945,1327962.875,3.84712600708008,5048.39013671875,45.4804008060114,2405.23863597037,2643.15150074838
"2569","GBR","BIH",1697.17511517496,59.7429809570312,1442844.625,3.84712600708008,5048.39013671875,34.3104306080553,2405.23863597037,2643.15150074838
"2570","GEO","BIH",2108.23350548973,4.7200608253479,3057.45361328125,3.84712600708008,5048.39013671875,0,2405.23863597037,2643.15150074838
"2571","GRC","BIH",802.300266929054,10.9174995422363,114600.9765625,3.84712600708008,5048.39013671875,24.1541304280636,2405.23863597037,2643.15150074838
"2572","HKG","BIH",8774.61773669739,6.66499996185303,168753.9375,3.84712600708008,5048.39013671875,0.940193116662263,2405.23863597037,2643.15150074838
"2573","HRV","BIH",225.589982239521,4.50250005722046,18427.228515625,3.84712600708008,5048.39013671875,518.232009184196,2405.23863597037,2643.15150074838
"2574","HUN","BIH",379.20387748251,10.2109708786011,47958.18359375,3.84712600708008,5048.39013671875,195.360003462203,2405.23863597037,2643.15150074838
"2575","IDN","BIH",10426.9643016602,206.264999389648,165020.53125,3.84712600708008,5048.39013671875,0.461133208172281,2405.23863597037,2643.15150074838
"2576","IND","BIH",5911.73647704391,1015.92297363281,460195.40625,3.84712600708008,5048.39013671875,0,2405.23863597037,2643.15150074838
"2577","IRL","BIH",2065.3448077837,3.80539989471436,96166.390625,3.84712600708008,5048.39013671875,5.18122009182247,2405.23863597037,2643.15150074838
"2578","ISL","BIH",3311.36523693151,0.28099998831749,8627.9970703125,3.84712600708008,5048.39013671875,0,2405.23863597037,2643.15150074838
"2579","ISR","BIH",2002.96196867609,6.28900003433228,115487.2109375,3.84712600708008,5048.39013671875,1.65000002924158,2405.23863597037,2643.15150074838
"2580","ITA","BIH",601.346159627247,56.948600769043,1097344.125,3.84712600708008,5048.39013671875,345.303206119522,2405.23863597037,2643.15150074838
"2581","JOR","BIH",2075.36568291311,4.7975001335144,8460.423828125,3.84712600708008,5048.39013671875,0.258477004580774,2405.23863597037,2643.15150074838
"2582","JPN","BIH",9258.02962889633,126.870002746582,4649615,3.84712600708008,5048.39013671875,4.04898007175672,2405.23863597037,2643.15150074838
"2583","KEN","BIH",5415.83046779308,30.6893310546875,12705.2734375,3.84712600708008,5048.39013671875,0.000808470014327844,2405.23863597037,2643.15150074838
"2584","KGZ","BIH",4482.0512122612,4.91529989242554,1369.69189453125,3.84712600708008,5048.39013671875,0,2405.23863597037,2643.15150074838
"2585","KOR","BIH",8573.10652965622,47.0081100463867,511657.53125,3.84712600708008,5048.39013671875,2.30315004081682,2405.23863597037,2643.15150074838
"2586","LBN","BIH",1902.97201643949,3.77228307723999,16821.890625,3.84712600708008,5048.39013671875,0.121000002144383,2405.23863597037,2643.15150074838
"2587","LTU","BIH",1300.24837130084,3.49952745437622,11418.42578125,3.84712600708008,5048.39013671875,0.107360001902652,2405.23863597037,2643.15150074838
"2588","LVA","BIH",1476.89096403813,2.37199997901917,7833.068359375,3.84712600708008,5048.39013671875,0.37901000671688,2405.23863597037,2643.15150074838
"2589","MAC","BIH",8713.3203125,0.443536996841431,5876.24658203125,3.84712600708008,5048.39013671875,0.0159961002834856,2405.23863597037,2643.15150074838
"2590","MAR","BIH",2437.35118334665,28.4657192230225,33334.06640625,3.84712600708008,5048.39013671875,0,2405.23863597037,2643.15150074838
"2591","MDA","BIH",907.53330765667,4.14543676376343,1288.42016601562,3.84712600708008,5048.39013671875,0.00858000015205623,2405.23863597037,2643.15150074838
"2592","MKD","BIH",402.292724247932,2.00951409339905,3586.88403320312,3.84712600708008,5048.39013671875,25.5137304521587,2405.23863597037,2643.15150074838
"2593","MYS","BIH",9421.2869945488,22.997184753418,90319.7421875,3.84712600708008,5048.39013671875,0.128919002284725,2405.23863597037,2643.15150074838
"2594","NLD","BIH",1293.71137967873,15.9254312515259,386510.5,3.84712600708008,5048.39013671875,61.1503210837164,2405.23863597037,2643.15150074838
"2595","NOR","BIH",1906.7040717804,4.49100017547607,166906.203125,3.84712600708008,5048.39013671875,3.72472106601014,2405.23863597037,2643.15150074838
"2596","NZL","BIH",17996.1201157921,3.85780000686646,52674.34375,3.84712600708008,5048.39013671875,0.0936530116597347,2405.23863597037,2643.15150074838
"2597","OMN","BIH",4296.2877053196,2.44199991226196,19867.880859375,3.84712600708008,5048.39013671875,0,2405.23863597037,2643.15150074838
"2598","PAK","BIH",4919.87247048588,138.080001831055,73320.828125,3.84712600708008,5048.39013671875,0.158114002802123,2405.23863597037,2643.15150074838
"2599","PAN","BIH",9966.74413499451,2.94994807243347,11620.5,3.84712600708008,5048.39013671875,0.00358600006355171,2405.23863597037,2643.15150074838
"2600","PER","BIH",11244.0377619801,25.9521903991699,53290.390625,3.84712600708008,5048.39013671875,0,2405.23863597037,2643.15150074838
"2601","PHL","BIH",10050.6068216782,75.7661437988281,75912.546875,3.84712600708008,5048.39013671875,0.850576115074055,2405.23863597037,2643.15150074838
"2602","POL","BIH",863.87043160634,38.453800201416,171319.21875,3.84712600708008,5048.39013671875,31.2356005535627,2405.23863597037,2643.15150074838
"2603","PRT","BIH",2325.08632749767,10.2258033752441,112649.8984375,3.84712600708008,5048.39013671875,0.251240004452518,2405.23863597037,2643.15150074838
"2604","ROM","BIH",630.534924783564,22.443000793457,37052.63671875,3.84712600708008,5048.39013671875,14.1240002503079,2405.23863597037,2643.15150074838
"2605","RUS","BIH",2634.10792347908,146.302993774414,259708.5,3.84712600708008,5048.39013671875,61.5540210908709,2405.23863597037,2643.15150074838
"2606","SAU","BIH",3259.76549484272,20.6607036590576,188441.875,3.84712600708008,5048.39013671875,0,2405.23863597037,2643.15150074838
"2607","SLV","BIH",10268.1265746021,6.28048181533813,13134.1474609375,3.84712600708008,5048.39013671875,0,2405.23863597037,2643.15150074838
"2608","SVK","BIH",514.100197544384,5.38874101638794,20374.76171875,3.84712600708008,5048.39013671875,16.6798502956032,2405.23863597037,2643.15150074838
"2609","SVN","BIH",336.386227485538,1.9889999628067,19311.58984375,3.84712600708008,5048.39013671875,425.383207538714,2405.23863597037,2643.15150074838
"2610","SWE","BIH",1644.59512028065,8.86900043487549,242004.09375,3.84712600708008,5048.39013671875,18.799220333163,2405.23863597037,2643.15150074838
"2611","TJK","BIH",4240.11462115116,6.17283487319946,980.013488769531,3.84712600708008,5048.39013671875,0,2405.23863597037,2643.15150074838
"2612","TKM","BIH",3460.54705809193,4.50214004516602,2904.66259765625,3.84712600708008,5048.39013671875,0,2405.23863597037,2643.15150074838
"2613","TUN","BIH",1132.64358385735,9.56350040435791,19443.27734375,3.84712600708008,5048.39013671875,0,2405.23863597037,2643.15150074838
"2614","TUR","BIH",1273.49785504346,67.4199981689453,199267.3125,3.84712600708008,5048.39013671875,29.5583205238376,2405.23863597037,2643.15150074838
"2615","TWN","BIH",9128.08500161438,22.1299991607666,321230,3.84712600708008,5048.39013671875,0.301899005350306,2405.23863597037,2643.15150074838
"2616","TZA","BIH",5913.70382763138,33.8487548828125,9079.2626953125,3.84712600708008,5048.39013671875,0.0195702103468266,2405.23863597037,2643.15150074838
"2617","UKR","BIH",1290.00661139126,49.1758460998535,31261.52734375,3.84712600708008,5048.39013671875,2.75000004873597,2405.23863597037,2643.15150074838
"2618","URY","BIH",11497.4017158653,3.30084729194641,20670.509765625,3.84712600708008,5048.39013671875,0.0605000010721914,2405.23863597037,2643.15150074838
"2619","USA","BIH",8546.14952685776,282.223999023438,9764800,3.84712600708008,5048.39013671875,46.7500008285115,2405.23863597037,2643.15150074838
"2620","VEN","BIH",8900.47510884552,24.3110008239746,117147.6171875,3.84712600708008,5048.39013671875,0,2405.23863597037,2643.15150074838
"2621","VNM","BIH",8831.92446253319,77.6353988647461,31172.517578125,3.84712600708008,5048.39013671875,0.059400001052697,2405.23863597037,2643.15150074838
"2622","YEM","BIH",4148.41214354706,17.9365921020508,9441.4736328125,3.84712600708008,5048.39013671875,0,2405.23863597037,2643.15150074838
"2623","ZAF","BIH",8209.72615501556,44,132877.640625,3.84712600708008,5048.39013671875,0.208738203699294,2405.23863597037,2643.15150074838
"2624","ZMB","BIH",6583.72223933487,10.7021141052246,3237.71997070312,3.84712600708008,5048.39013671875,0,2405.23863597037,2643.15150074838
"2625","ZWE","BIH",7104.30898670368,12.5950841903687,7399.22412109375,3.84712600708008,5048.39013671875,0.00195641603467194,2405.23863597037,2643.15150074838
"2626","AGO","BLR",7185.96345022812,13.8406362533569,9129.1796875,10.0050001144409,12736.8564453125,0,3642.66270738165,9094.19373793085
"2627","ALB","BLR",1517.90859434471,3.06177496910095,3686.6494140625,10.0050001144409,12736.8564453125,0,3642.66270738165,9094.19373793085
"2628","ARE","BLR",3905.91433803806,3.24699997901917,70591.421875,10.0050001144409,12736.8564453125,1.10310201954936,3642.66270738165,9094.19373793085
"2629","ARG","BLR",12833.4728177692,36.8957138061523,284203.75,10.0050001144409,12736.8564453125,15.416000273205,3642.66270738165,9094.19373793085
"2630","ARM","BLR",1943.56995607157,3.08200001716614,1911.56359863281,10.0050001144409,12736.8564453125,1.63350002894917,3642.66270738165,9094.19373793085
"2631","ATG","BLR",8484.05634842854,0.0764859989285469,678.5185546875,10.0050001144409,12736.8564453125,0,3642.66270738165,9094.19373793085
"2632","AUS","BLR",14713.9247105972,19.1529998779297,399663.71875,10.0050001144409,12736.8564453125,3.16820005614738,3642.66270738165,9094.19373793085
"2633","AUT","BLR",1101.09331257758,8.01156044006348,193838.5,10.0050001144409,12736.8564453125,55.4627009829195,3642.66270738165,9094.19373793085
"2634","AZE","BLR",2152.44188549032,8.04853439331055,5272.6171875,10.0050001144409,12736.8564453125,6.73520011936237,3642.66270738165,9094.19373793085
